Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
bpjDo7svAFD10eszaOPQHw,2022-10-10 21:02:55.337008,Clinton Hall- 36th St,american,3.5,290,16 W 36th St,10018,40.75009,-73.98471
54SrQVVhGcvfuIkFabQ8KQ,2022-10-10 21:02:55.337023,P.J. Clarke's,american,3.5,984,915 Third Ave,10022,40.7589148,-73.9680336
XO3yD87rTPz9o6Dy9qRaJg,2022-10-10 21:02:55.337039,The Spaniard,american,3.5,335,190 W 4th St,10014,40.7327497,-74.0021829
1s0SM5zh7QEMlqjIM7XYpQ,2022-10-10 21:02:55.337055,VERSA,american,3.5,229,218 W 35th St,10001,40.75183,-73.99099
VBKCeFh76btxKlL827HTqA,2022-10-10 21:02:55.337070,The Liberty,american,3.5,523,29 W 35th St,10001,40.74984,-73.98556
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
hrj-JBurGPGwror51rYGOA,2022-10-10 21:02:56.614888,Early Edition,american,5,9,49 W 32nd St,10001,40.74825,-73.98783
MNNpsRXe7Wt5m3Jla9Wk0w,2022-10-10 21:02:56.615007,The Alcove,american,5,1035,41-11 49th St,11104,40.7459065,-73.915103
y8XaPw0U9WzUj8MUaW6HmA,2022-10-10 21:02:56.615056,Mikey Pomodoro,american,4.5,16,230 Park Ave,10169,40.754804468873886,-73.97603280212049
-KKgqE2g4c1cH4YmmDR9CQ,2022-10-10 21:02:56.615115,Bernie's,american,4.5,96,332 Driggs Ave,11222,40.721936,-73.950597
REDWyPG0UJc5u8iU8mP6Hw,2022-10-10 21:02:56.615148,Rocco Steakhouse,american,4.5,418,72 Madison Ave,10016,40.7438607,-73.9861214
kortq9GFNGvV4ky_rVf88g,2022-10-10 21:02:56.615196,Hibernia Bar,american,4.5,178,401 W 50th St,10019,40.76365,-73.9890999
jODudB8mE-udjFjloOwBoA,2022-10-10 21:02:56.615231,Oti,american,4.5,15,15 Essex St,10002,40.7151822,-73.99012040222111
5gVOw3RTaZ-NavNQx2M83g,2022-10-10 21:02:56.615287,Gayle's Broadway Rose,american,4.5,57,228 W 47th St,10036,40.7596626938107,-73.9862253357964
j8cKSxr6aQ8qTx23FLyyiA,2022-10-10 21:02:56.615324,The Wayland,american,4.5,525,700 E 9th St,10009,40.7251,-73.9778
WKDdD8Z17-P1XhkyJtDEFA,2022-10-10 21:02:56.615356,Johny's Luncheonette,american,4.5,1126,124 W 25th St,10001,40.7444458007812,-73.9930725097656
ozi4GUi9NgLznGiQdpQM4Q,2022-10-10 21:02:56.615392,The Canuck,american,4.5,15,202 9th Ave,10011,40.74599059521316,-74.00140899868893
pYEyLT06ngEHlOtXlP64bg,2022-10-10 21:02:56.615427,Megan's,american,4.5,111,7 W 45th St,10036,40.7558,-73.98014
Orbsfc3nI21mQ8cwSPahhg,2022-10-10 21:02:56.615459,The Four Horsemen,american,4.5,265,295 Grand St,11211,40.71305,-73.95732
00kdvS6FY0gTN5BV03tx5Q,2022-10-10 21:02:56.615491,Peak,american,4.5,286,30 Hudson Yards,10001,40.7541644,-74.0009082
HpxYBu1ARzOGvuUcLJe54g,2022-10-10 21:02:56.615523,Giardino 54,american,4.5,171,402 W 54th St,10019,40.7661,-73.98763
GuzlMBKNoClNx5I1-x-DDg,2022-10-10 21:02:56.615554,53 NYC,american,4.5,29,53 W 53rd St,10019,40.76179318437133,-73.9780863
_G6jn55Mcv_pS1QpUYaZBw,2022-10-10 21:02:56.615588,Bluebird Café,american,5,2,10 Columbus Cir,10019,40.768743528823755,-73.98321342426995
_gzXNKarTxagBp6_PkmQKw,2022-10-10 21:02:56.615628,Gotham Restaurant,american,4,1661,12 E 12th St,10003,40.734186,-73.99360838220885
q1uIqB8PvyCCX8TajaRYBg,2022-10-10 21:02:56.615662,Little Owl,american,4,1400,90 Bedford St,10014,40.73240001181511,-74.00532068435112
fAe8n5o-haxmSvEaHSQ9wQ,2022-10-10 21:02:56.615697,Copper John’s Pub + Kitchen,american,4,90,160 W 54th St,10019,40.763298545058,-73.981141
OsA5iRphHwPlYNhdddvBng,2022-10-10 21:02:56.615754,June,american,4,207,231 Court St,11201,40.68606512542637,-73.99388911165558
W0k5HHTa7IJsR51Nf7fOmA,2022-10-10 21:02:56.615789,Times Square Diner,american,4,1070,807 8th Ave,10019,40.7614036889404,-73.9869685269328
kC6VZfrwFvav9PryA3eRCA,2022-10-10 21:02:56.615824,Bar SixtyFive,american,4,344,30 Rockefeller Plz,10112,40.7591284113218,-73.9796703204086
YDzygPhlc5fSE552u6hEWw,2022-10-10 21:02:56.615876,Gourmet 53,american,4,96,875 3rd Ave,10022,40.75722,-73.96919
L7_MTRZyYp_i-cnH2CU4zQ,2022-10-10 21:02:56.615908,Dudley's,american,4,923,85 Orchard St,10002,40.71798,-73.99042
RYqRLtlXnCLCWoYq3rbwug,2022-10-10 21:02:56.615939,The Copper Still,american,4,186,151 2nd Ave,10003,40.72957,-73.98719
8F81LrdFm6P5kkFpsw0n0w,2022-10-10 21:02:56.615971,Sweet Chick,american,4,1839,178 Ludlow St,10002,40.7217399,-73.98739
xrTwutv3Y5I4lySFOaKa2A,2022-10-10 21:02:56.616001,Longo Bros,american,4,62,474 9th Ave,10018,40.754825,-73.994862
3idAtiEXe_XfTcPoZC_DcQ,2022-10-10 21:02:56.616032,Westville East,american,4,1114,173 Ave A,10009,40.72847,-73.98213
oT6z_r5S2i_sTxjU1E5SHQ,2022-10-10 21:02:56.616063,Jack & Charlie’s No. 118,american,4,34,118 Greenwich Ave,10011,40.73881,-74.00232
TH098tNnx67NuQoAxPrPcg,2022-10-10 21:02:56.616104,375 Chicken ‘n Fries,american,4,55,649 9th Ave,10036,40.76068,-73.99122
MLFKsPTgN2EHEyD4cPZznQ,2022-10-10 21:02:56.616136,Neary's,american,4,95,358 East 57th St,10022,40.758244,-73.963522
0Bm2vjJW5Fw7_Maer6kDUw,2022-10-10 21:02:56.616167,Melt Shop,american,4,649,135 W 50th St,10019,40.76091344676272,-73.9825650029376
63nYipWuA42RZmESBMUNkQ,2022-10-10 21:02:56.616214,The Bluebell Cafe,american,4,652,293 3rd Ave,10010,40.73845,-73.98321
F8RLZFoTxOO_GBPJNjz3kA,2022-10-10 21:02:56.616246,Mark's Off Madison,american,4,104,41 Madison Ave,10010,40.742325,-73.986271
9w3zIx0-n7qPLQynU8saHA,2022-10-10 21:02:56.616277,AOC East,american,4,191,1590 First Ave,10028,40.77469,-73.95075
zHh6ioC3tSXBFhXXuXrL8A,2022-10-10 21:02:56.616319,Gebhard's Beer Culture,american,4,152,228 W 72nd St,10023,40.778946,-73.983219
nCH7SR7qXu0asO1GU3iqHw,2022-10-10 21:02:56.616350,The Press Lounge,american,4,1160,653 11th Ave,10036,40.76452,-73.99586
VCqNjupCWZ5INzOcyBMJSg,2022-10-10 21:02:56.616382,The Grey Dog - Union Square,american,4,1153,90 University Pl,10003,40.733828,-73.993052
k4ds_s6y8S46WzVIolypLQ,2022-10-10 21:02:56.616414,Serena's Wine Bar,american,4,154,1268 2nd Ave,10065,40.7652988,-73.9609017
mp7YQdBWIHqmJoZlr-K32g,2022-10-10 21:02:56.616446,Blackwells Pub And Restaurant,american,4,114,150 E 47th St,10017,40.7541938,-73.9730946
fSQ3CCtFSJ2S8VXDi02-3Q,2022-10-10 21:02:56.616481,Cafe Luxembourg,american,4,583,200 W 70th St,10023,40.77741,-73.98312
k5NAz3-goMXKoUqPfOZ1Hw,2022-10-10 21:02:56.616513,The Smith,american,3.5,2129,55 3rd Ave,10003,40.73101549145275,-73.9886217
NdvmQ8VoLUIZyFpApZOXUA,2022-10-10 21:02:56.616546,Allswell,american,3.5,411,124 Bedford Ave,11211,40.71967,-73.955996
wEb_fHmbMuzT1of_E9LT2g,2022-10-10 21:02:56.616577,Refinery Rooftop,american,3.5,1149,63 W 38th St,10018,40.7522605288633,-73.9853609711639
xwdyPDcF1PifAiXyNnyA5Q,2022-10-10 21:02:56.616612,Third Avenue Ale House,american,3.5,333,1644 3rd Ave,10128,40.7828,-73.95129
hPcNSnzW_oJMAoa7fIWKQw,2022-10-10 21:02:56.616643,Jackson Hole Burgers,american,3.5,428,232 E 64th St,10065,40.763807,-73.962919
qjzkDnjT2sIa_8-uYaMYoA,2022-10-10 21:02:56.616676,Mason Jar NYC,american,3.5,508,43 E 30th St,10016,40.74489133145711,-73.9836963
77EedCTJY1biWIYSzAulCQ,2022-10-10 21:02:56.616721,J.G. Melon,american,3.5,1457,1291 3rd Ave,10021,40.77105,-73.95931
GEbvV8QRegWwF6JQHfsOyA,2022-10-10 21:02:56.616763,The Fitz,american,3.5,29,687 Lexington Ave,10022,40.7606323,-73.9692139
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
jsTjtsvi9GzZUa653WcNsg,2022-10-10 21:02:57.923618,Dan and John’s Wings,american,4.5,7,103 W 14th St,10011,40.7377,-73.99722
Au1AcsukhrbUfn6oit8tZw,2022-10-10 21:02:57.923701,Kochi,american,4.5,315,652 10th Ave,10036,40.76201,-73.99351
sxE9fpmUb_kqaf_a17dYKQ,2022-10-10 21:02:57.923738,Gray Hawk Grill,american,4.5,74,1556 2nd Ave,10028,40.774353,-73.95401
cTE0e96GYzet799EJeStoQ,2022-10-10 21:02:57.923773,Chama Mama,american,4.5,553,149 W 14th St,10011,40.7384,-73.99892
xTWpl9DgIkkr5B8h8_xUpA,2022-10-10 21:02:57.923806,Lokal 83 Mediterranean Kitchen,american,4.5,433,473 Columbus Ave,10024,40.7842696,-73.9734941
vqmSE-4AEUyCwLWUiKU-3A,2022-10-10 21:02:57.923841,Sin City Burger,american,4.5,171,311 E 76th St,10021,40.771226,-73.955619
SmLFW1Ncg26KfVRVX3GVFQ,2022-10-10 21:02:57.923874,Little Mad,american,4.5,127,110 Madison Ave,10016,40.74502,-73.98513
a8D87UlkkR3HixryrAay9w,2022-10-10 21:02:57.923906,Coco Bistro,american,4.5,152,233-235 Front St,10038,40.70757,-74.00184
owYYuyLvlsdjLz68c3SSfg,2022-10-10 21:02:57.923938,Taboonette,american,4.5,956,30 E 13th St,10003,40.7346038818359,-73.9928283691406
0roFOyJMaFvSD8Ceh89YRw,2022-10-10 21:02:57.923996,Home Base Bistro,american,4.5,97,416 3rd Ave,10016,40.7431,-73.98032
f5csvsEkOEdBWLeBOdZcLg,2022-10-10 21:02:57.924030,Beer Culture,american,4,378,328 W 45th St,10036,40.7596004712907,-73.9897146794391
ZgU1Jmw9Itx_bEveDXtiFA,2022-10-10 21:02:57.924066,Jackson's Eatery | Bar,american,4,350,10-37 Jackson Ave,11101,40.74241,-73.95323
8mmM20X369_Do04kW7-TTA,2022-10-10 21:02:57.924099,Holy Cow,american,4,315,34 Canal St,10002,40.7143638,-73.9906935
4KzqwQus39gXgrwrDXAjWA,2022-10-10 21:02:57.924132,Eléa,american,4,222,217 W 85th St,10024,40.78754,-73.9765199
RemvTpxalDjSew5HwmNzUQ,2022-10-10 21:02:57.924178,The Dead Rabbit,american,4,1770,30 Water St,10004,40.70329,-74.01102
bMc_vEplFI56k1Jng1-dsg,2022-10-10 21:02:57.924211,Bellwether,american,4,174,47-25 Vernon Blvd,11101,40.74482,-73.95304
01isnBO1rFO2LTOeNfYl9w,2022-10-10 21:02:57.924243,Hillstone Restaurant,american,4,1049,378 Park Ave S,10010,40.742666939835374,-73.98484186646938
0y6eQXDw2RDLuBwkY02xGA,2022-10-10 21:02:57.924280,Aretsky's Patroon,american,4,249,160 E 46th St,10017,40.7533599,-73.9732416
m9zYRZFubncaWsQFIfNo5g,2022-10-10 21:02:57.924312,Loulou Petit Bistro & Speakeasy,american,4,401,176 8th Ave,10011,40.742627091934104,-74.00005776653397
rpVX-o82EEOX8ZDnM28a_Q,2022-10-10 21:02:57.924348,Bistango,american,4,330,145 E 50th St,10022,40.75628,-73.97144
OiSjFh06dsNonI0cPXMSOw,2022-10-10 21:02:57.924378,Bondurants,american,4,488,303 E 85th St,10028,40.777292,-73.951854
kB-lmHs7yNwLIlQyp0kMmQ,2022-10-10 21:02:57.924417,Quality Meats,american,4,2170,57 W 58th St,10019,40.764958,-73.976206
rrsjcQVLg2PkIkO_vPjOLw,2022-10-10 21:02:57.924469,The Bonnie,american,4,751,29-12 23rd Ave,11105,40.7746737,-73.9136003
a4WZUTKn90dOkeY38JHNjQ,2022-10-10 21:02:57.924502,Aurora,american,4,774,70 Grand St,11249,40.715621,-73.964757
4KHjnRNvrkKHchEznhlnSA,2022-10-10 21:02:57.924534,Sweet Chick,american,4,2188,164 Bedford Ave,11211,40.718371,-73.95733
QqVajqBcohwD5V6P5ctzbg,2022-10-10 21:02:57.924566,Threes Brewing Greenpoint,american,4,73,113 Franklin St,11222,40.73025,-73.95781
5f4tRvdXT9C2lHJ0prpmsw,2022-10-10 21:02:57.924599,Jolene,american,4,28,54 Great Jones St,10012,40.7267147574463,-73.9921676237617
NT2mKx3_kxO9tpjeP2Sv6Q,2022-10-10 21:02:57.924633,The Malt House,american,4,469,206 Thompson St,10012,40.728647,-73.999383
6lhdCbVV0v0j2W9W_9lXBw,2022-10-10 21:02:57.924665,The Roost,american,4,149,222 Ave B,10009,40.7290935,-73.9785323
hDgpiXE5_d4Is1sJ5kUBQg,2022-10-10 21:02:57.924697,Wine 30,american,4,817,41 E 30th St,10016,40.74492841946161,-73.9837861
jNwI69XCHnPfxlnpHXO0sg,2022-10-10 21:02:57.924730,Lantern's Keep,american,4,203,49 W 44th St,10036,40.7558543624672,-73.9820153558197
pk89jzL1RsE9U0thf_z6tw,2022-10-10 21:02:57.924764,Locanda Verde,american,4,1786,377 Greenwich St,10013,40.7198601300801,-74.010039072422
1Q3oaJahyGRogDWgpo7PIw,2022-10-10 21:02:57.924799,Five Leaves,american,4,1686,18 Bedford Ave,11222,40.72371830945,-73.95159863632
QTVaZDiFElJ-d8vqd0DWww,2022-10-10 21:02:57.924833,Emmy Squared Pizza - Upper East Side,american,4,231,1426 3rd Ave,10028,40.77564,-73.9565
kMxXLrASxsbmS-ZzAaBe-A,2022-10-10 21:02:57.924865,Molly's,american,4,550,287 3rd Ave,10010,40.73825,-73.98321
GCAQmtRdNhqVit5KGJ46Qg,2022-10-10 21:02:57.924897,Estela,american,4,594,47 E Houston St,10012,40.724759,-73.994728
kmWpafMJzhaZS94tyP1vcw,2022-10-10 21:02:57.924928,Pathos Cafe,american,4,71,932 1st Ave,10022,40.7545897,-73.9653548
n-JSnKZcF1Bs-RPcIlb0qw,2022-10-10 21:02:57.924961,Elephant & Castle,american,4,545,68 Greenwich Ave,10011,40.736214,-74.000729
C8K3kTQ2NX5mm4jzQBRVUg,2022-10-10 21:02:57.925180,Dive 75,american,4,293,101 W 75th St,10023,40.7796086990678,-73.9776904358861
hZW6QVYmftAvvzwljqiQRg,2022-10-10 21:02:57.925240,The Gin Parlour,american,4,33,111 E 48th St,10017,40.7557691328591,-73.973492904438
BxNs9d8rEW3Tls-nVdmIgA,2022-10-10 21:02:57.925279,Reichenbach Hall,american,4,813,5 W 37th St,10018,40.7508,-73.98401
x2ATnp8-hXFhr_XznPYPMw,2022-10-10 21:02:57.925313,5 Napkin Burger,american,4,2269,630 9th Ave,10036,40.76018,-73.991093
mTnrikKr52osjrp4m6u4Vg,2022-10-10 21:02:57.925347,Bloom's Tavern,american,4,156,208 E 58th St,10022,40.7607477090562,-73.9662868218754
OXLg6oj1OA8YG1XG6WrwYQ,2022-10-10 21:02:57.925383,Slattery's Midtown Pub,american,4,292,8 E 36th St,10016,40.749215,-73.983023
5UxJoqkdYrUEjArx8YITMw,2022-10-10 21:02:57.925416,Atlantic Grill,american,3.5,622,50 W 65th St,10023,40.77250470436572,-73.98111241370289
WqmqQ8c9NivfIRn3sO2KiA,2022-10-10 21:02:57.925464,The Ribbon,american,3.5,481,20 W 72nd St,10023,40.7765426635742,-73.9774627685547
mqJU7hNRbTrffSyj-95MXw,2022-10-10 21:02:57.925502,Bobby Van's Steakhouse,american,3.5,245,131 E 54th St,10022,40.759318,-73.970908
XxLGYdB0s8IkZ9QZtGKBZA,2022-10-10 21:02:57.925536,Burger Joint,american,3.5,2384,119 W 56th St,10019,40.76416469936093,-73.9785744544552
aDsUZs-esGEJVBFgAatucQ,2022-10-10 21:02:57.925573,Terrace Cafe,american,3.5,89,11 W 53rd St,10019,40.76146,-73.97736
4nO6ZJz6Lxu8fsyfOUx1pw,2022-10-10 21:02:57.925607,Upper East Café,american,3.5,221,1048 3rd Ave,10065,40.7633565,-73.9654055
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
S3ZAZrpakAUs8sVUb6ving,2022-10-10 21:02:59.266846,Little Kirin,american,5,60,81 St Marks Pl,10003,40.72782,-73.98551
lNP1km2kaEtlsBw2VNHHhQ,2022-10-10 21:02:59.266906,Tap Haus 33,american,4.5,253,14 E 33rd St,10016,40.747247,-73.9843
13_1t_3MtLn-Y5ZBKHrmww,2022-10-10 21:02:59.266930,Louie's Chicken,american,4.5,105,1026 2nd Ave,10022,40.757416,-73.966329
D22DefOjniA9XoYRrcfO6A,2022-10-10 21:02:59.266952,Darkside Of The Moo,american,4.5,35,339 W 44th St,10036,40.75937,-73.99056
UnB53OMX3CtEbEaTdtBNkQ,2022-10-10 21:02:59.266971,Swingers NoMad,american,4.5,152,35 W 29th St,10001,40.74633,-73.98902
RL2MgBZTzP_Cui0VEEyjrQ,2022-10-10 21:02:59.266990,Emmy Squared Pizza - Hell's Kitchen,american,5,3,311 West 48th St,10019,40.7615,-73.98754
e_EQojNWskn_hFbKA_UZ-Q,2022-10-10 21:02:59.267010,Balvanera,american,4.5,292,152 Stanton St,10002,40.72063,-73.98539
X83qWL5WPR-QWGXGQ8WP-Q,2022-10-10 21:02:59.267028,NR,american,4.5,239,339 E 75th St,10021,40.770153,-73.954956
XzxlmC5W37klZXzSHrwOtA,2022-10-10 21:02:59.267048,Carnegie John's,american,4.5,89,56th St & 7th Ave,10011,40.7648470396513,-73.9805518728638
8JDwcklaawqYprHg0c9aIA,2022-10-10 21:02:59.267070,The Brooklyn Tree,american,4.5,195,188 Montrose Ave,11206,40.70734,-73.94186
6gzQLjzJk25ePm_JS7ZAug,2022-10-10 21:02:59.267090,Esme,american,4.5,382,999 Manhattan Ave,11222,40.73322607409529,-73.95492695812946
uYLIo8FCr9Ug5SFORDdsPA,2022-10-10 21:02:59.267111,The Burgary,american,4,290,67 Clinton St,10002,40.71944096840517,-73.9850998321304
hk3ohp_A4L4UgWTexDxf_Q,2022-10-10 21:02:59.267131,Gallaghers Steakhouse,american,4,1493,228 W 52nd St,10019,40.762876,-73.983837
rrigNuUITvSLYRqRrPOpJg,2022-10-10 21:02:59.267152,Munchies Korner,american,4,29,1505 3rd Ave,10028,40.77798369739055,-73.95438122197635
_0WFGjXuenlBixOlbSlGeQ,2022-10-10 21:02:59.267172,Crown Shy,american,4,462,70 Pine St,10005,40.7063449,-74.0076944
Y7bbr09ssPvFojIIFBa6rA,2022-10-10 21:02:59.267205,Thyme Bar,american,4,209,20 W 23rd St Cellar,10010,40.741672,-73.990594
hUhv0iJSFPx2iehuQoakUw,2022-10-10 21:02:59.267224,The Restaurant,american,4,84,506 9th Ave,10018,40.75603,-73.99398
3lLBRLbXAIgd1yZgWgnfeg,2022-10-10 21:02:59.267243,Dutch Kills,american,4,833,27-24 Jackson Ave,11101,40.747615,-73.940159
raqwXUBlnc0e8c7CYmxEJQ,2022-10-10 21:02:59.267261,Scarpetta,american,4,2158,88 Madison Ave,10016,40.744509,-73.9856
9tWsM0Ol6CGqfBWKzwdwyg,2022-10-10 21:02:59.267280,Maggie Reillys Restaurant,american,4,102,340 9th Ave,10001,40.7504318,-73.9981307
45hQHMdFxw0mh7ZTU--cDQ,2022-10-10 21:02:59.267299,The Grange Bar and Eatery,american,4,1101,1635 Amsterdam Ave,10031,40.8225233274899,-73.949358447155
l_hBcWIFx_ausYBxLkSglQ,2022-10-10 21:02:59.267321,Oliver's Astoria,american,4,572,3719 Broadway,11103,40.7595239,-73.9198044
vYLO6I4-xETxJc5to07GPw,2022-10-10 21:02:59.267339,Ten Hope,american,4,136,10 Hope St,11211,40.713658,-73.957576
yGpPYyu3s8iVNuO0ktqsDw,2022-10-10 21:02:59.267358,Birdland,american,4,383,315 W 44th St,10036,40.758968,-73.989617
L2ZW-MdvRJ3gM2RIq8STbA,2022-10-10 21:02:59.267376,Thai72,american,4,332,128 W 72nd St,10023,40.77763,-73.98003
1hScmfYV42XshcprL79MAQ,2022-10-10 21:02:59.267394,Peter Dillon's,american,4,214,130 E 40th St,10016,40.749947565026,-73.976572493217
8nXo6lNJlXQQIdy8Kf7J9Q,2022-10-10 21:02:59.267414,Tessa,american,4,433,349 Amsterdam Ave,10024,40.7814059,-73.97918
iIixO6VbKitogJGBRIalYA,2022-10-10 21:02:59.267441,Keybar,american,4,614,432 E 13th St,10009,40.7299112,-73.981883
ViAb_r1fK0GakK7b9jajig,2022-10-10 21:02:59.267459,The View at The Battery,american,4,36,1 Battery Park,10004,40.70279,-74.01388
AawLwOYZwMf_9wkShExfuw,2022-10-10 21:02:59.267478,Sanfords Astoria,american,4,1047,30-13 Broadway,11106,40.7623,-73.92555
BF6pY829iPBERt15CG1g3w,2022-10-10 21:02:59.267497,At Nine Restaurant & Bar,american,4,579,592 9th Ave,10036,40.758697,-73.992064
m5Whyz8O8jM4DrE808h71g,2022-10-10 21:02:59.267515,Darbar Grill,american,4,567,157 E 55th St,10022,40.759357,-73.968826
210LxcDl5dXlYOMlIUmEFQ,2022-10-10 21:02:59.267534,Lips - New York,american,4,756,227 E 56th St,10022,40.75923,-73.96691
dNFsMw-z3Vsa5TbJd9Q4Ew,2022-10-10 21:02:59.267558,Faces & Names,american,4,395,159 W 54th St,10019,40.76351,-73.98098
bOHWY14f1u8rR1t2ggmbYw,2022-10-10 21:02:59.267577,B Cafe East,american,4,467,240 E 75th St,10021,40.770932338610784,-73.95762317674783
Hp1ZDTeJOP1NrY2aFtROgQ,2022-10-10 21:02:59.267597,Woodbines,american,4,357,47-10 Vernon Blvd,11101,40.745216,-73.95357
LbhYkhIOG5Vq-q9PbLcNnA,2022-10-10 21:02:59.267616,Onieals,american,4,370,343 Park Ave,07030,40.7416,-74.03224
bEloKDe-QVkwakAwmFKbbA,2022-10-10 21:02:59.267633,Frying Pan,american,4,1609,207 12th Avenue,10001,40.7521174043978,-74.0090024471283
8-Ug0Zjs5sL6MARspRJ7CA,2022-10-10 21:02:59.267653,Bond 45,american,3.5,821,221 W 46th St,10036,40.7591637016814,-73.9859788257256
ZPo-xIreq2EcdrbJXZVS-w,2022-10-10 21:02:59.267674,Donohue's Steak House,american,3.5,101,845 Lexington Ave,10065,40.765426,-73.96553
JCZTtZBWNZmHe52BLxfmYA,2022-10-10 21:02:59.267693,Annie Moore's Bar & Restaurant,american,3.5,201,22 E 41st St,10017,40.75222260401775,-73.98027925110723
UXVDyIzmO5kmJnlv-HDXLg,2022-10-10 21:02:59.267715,Cafeteria,american,3.5,3541,119 7th Ave,10011,40.740567590122,-73.9980747946
-4PCSqieO2rJ4-htOh8v0w,2022-10-10 21:02:59.267734,Lexington Brass,american,3.5,877,517 Lexington Ave,10017,40.7552634948238,-73.9729699790478
8Y5Ytn30Wup9sNf2n99s1A,2022-10-10 21:02:59.267755,NOMO Kitchen,american,3.5,715,9 Crosby St,10013,40.7198301,-74.0000708
PSpKOPwS1YFLsEVw4ZYSvQ,2022-10-10 21:02:59.267774,New York Burger,american,3.5,297,470 W 23rd St,10011,40.747502005728,-74.004090705219
I4i0ZpoMDmQSNnHOtml0wA,2022-10-10 21:02:59.267794,Maggie's Place,american,3.5,141,21 E 47th St,10017,40.7562972,-73.9771121
nMWqlWid2YfDeutioit_0w,2022-10-10 21:02:59.267813,Bill's Bar & Burger,american,3.5,1411,16 W 51st St,10019,40.75929,-73.977534
hKdvsbuQRtjajWYwjaoOQw,2022-10-10 21:02:59.267832,Tavern on the Green,american,3.5,1778,67 Central Park W,10023,40.772194,-73.9776
TtGdKu-qGVvFttp-RcdYwg,2022-10-10 21:02:59.267851,The Harold,american,3.5,533,1271 Broadway,10001,40.7483140920034,-73.9884801920307
UIEeOn92c5TYtGjjRJiQzw,2022-10-10 21:02:59.267871,Butcher & Banker,american,3.5,146,481 8th Ave,10001,40.752579,-73.993484
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
h0pRCiJDrCN7tm3VX5tILQ,2022-10-10 21:03:00.724574,CHILI,american,4.5,492,13 E 37th St,10016,40.75002,-73.98215
PGpCaNkB1meojnbgRmb2gQ,2022-10-10 21:03:00.724682,Buena Vista Restaurant & Bar,american,4.5,305,536 9th Ave,10018,40.75686,-73.99356
KMrQFZY20m4-Dnu3VGltrg,2022-10-10 21:03:00.724719,The Hamilton,american,4.5,122,998 Amsterdam Ave,10025,40.8027668786632,-73.9640214206238
GKspSLe5U3qkUgQTXfngyQ,2022-10-10 21:03:00.724757,Handsome Rice,american,4.5,133,133 E 31st St,10016,40.74466,-73.98123
dS9rQ7SvIGngPE4y2xkSKw,2022-10-10 21:03:00.724791,Royal 35 Steakhouse,american,4.5,275,1 E 35th St,10016,40.74897,-73.98348
GoxvwD8A3v6ztNSY8hcrXA,2022-10-10 21:03:00.724823,The Alvin Public House,american,4.5,63,406 E 64th St,10065,40.762295,-73.959222
N5UY113nNpeKdLPv0cbMjQ,2022-10-10 21:03:00.724857,The Wild Son Lunch Counter,american,4.5,574,130 First Ave,10009,40.72737,-73.98525
R4iq3Tt5I0qJMVagiajz3g,2022-10-10 21:03:00.724889,Tiki Chick,american,4.5,222,517 Amsterdam Ave,10024,40.7868748563606,-73.9754194
vA5yC1MqC7N9gs9q-Kh2nQ,2022-10-10 21:03:00.724924,M J  Smith's Food & Spirits,american,4.5,41,9 East 45th St,10017,40.75514,-73.9786
3Gz07E5YJjDTJPSuzsAStQ,2022-10-10 21:03:00.724963,Ocean Prime,american,4.5,722,123 W 52nd St,10019,40.7617438,-73.9805565
nRO136GRieGtxz18uD61DA,2022-10-10 21:03:00.725079,Eleven Madison Park,american,4.5,2327,11 Madison Ave,10010,40.7416907417333,-73.9872074872255
J4pAppaiXwCkbLOGc4wHww,2022-10-10 21:03:00.725157,Raines Law Room,american,4.5,1547,48 W 17th St,10011,40.73879,-73.99455
DpZBA0-f7Um9lvnp1zZM2A,2022-10-10 21:03:00.725276,Earl's Beer & Cheese,american,4.5,622,1259 Park Ave,10029,40.78729,-73.95152
4FtqGBB96denVJu8KnuGKg,2022-10-10 21:03:00.725331,The Milton,american,4,462,1754 2nd Ave,10128,40.781258,-73.948988
OppTOs3uBwOG29yF45lb8A,2022-10-10 21:03:00.725368,Mister French,american,4,85,24 E 21st St,10010,40.7393774,-73.9889987
0BzxIsoRuFvxbMPl-iH70A,2022-10-10 21:03:00.725403,Market Table,american,4,845,54 Carmine St,10014,40.7297659255873,-74.0037665277862
vQcK7BH6maW9dAZWJOuW3Q,2022-10-10 21:03:00.725440,The Mermaid Inn,american,4,1284,570 Amsterdam Ave,10024,40.7887398925594,-73.9744491607132
NqwwyMMXIS-JnwdDQBQT9A,2022-10-10 21:03:00.725476,Bazár Tapas Bar & Restaurant,american,4,674,31 W 26th St,10010,40.744449,-73.990068
6BDNKIOtJ3dFLRvXE_4NSQ,2022-10-10 21:03:00.725512,Anable Basin Sailing Bar & Grill,american,4,198,4-40 44th Dr,11101,40.749385,-73.9550896
